EVTTITLE23910;The Offering;x
EVTTITLE23911;The Offering;x

EVTDESCHF23802;It would not be appropriate to continue celebrations after the death of [From.GetTitledFirstName]. The festival has been therefore canceled to allow the [From.GetTitle]'s close ones to properly mourn [From.GetHerHis] loss.;x
EVTDESCHF23804;With a war brewing on the horizon, we must set aside all frivolous activities and prepare for battle. I must therefore regretfully cancel the festival of [Root.Capital.GetName].;x
EVTDESCHF23805;With a war brewing on the horizon, we must set aside all frivolous activities and prepare for battle. In light of this troubling new event, [From.GetTitledFirstName] has had to regretfully cancel the festival of [From.Capital.GetName].;x
EVTDESCHF23806;A great festival is exactly what the people of [Root.PrimaryTitle.GetName] need to strengthen the bonds with their fellow tribesmen. It will also be a great opportunity for the Chieftains to bring offerings to our ancestors, bringing prosperity to our lands.;x
EVTDESCHF23808;I will be glad to join you for the §YGreat Festival§!, my liege.;x
EVTDESCHF23812;The celebrations have finally begun. [Root.Capital.GetName] is bustling with activity: people from every corner of [Root.PrimaryTitle.GetName] have traveled here to pay their respects to me and my ancestors, exchange tales and goods, and have a good time.;x
EVTDESCHF23813;The celebrations have finally begun. [From.Capital.GetName] is bustling with activity: people from every corner of [From.PrimaryTitle.GetName] have traveled here to pay their respects to [From.GetTitledFirstName] and [From.GetHerHis] ancestors, exchange tales and goods, and have a good time.;x

EVTDESCHFA23807;Greetings,\n[Root.GetTitledFirstName]\nA great festival is being held at [From.Capital.GetName]. You are hereby invited to join us alongside your family to celebrate our fortune and bring our offerings to our great ancestors.\nSigned,\n\n[From.GetFullName];x
EVTDESCHFA23810;Hail, [Root.GetSocietyRank]!\n\nI have heard news of the great celebration you are preparing for your fellow tribesmen. I wager you'd enjoy the company of a fellow warrior to exchange stories with.\n\nSigned, [warrior_lodge_guest.GetFullName];x
EVTDESCHFA23811;The period of festivities is about to start. All sorts of peddlers, bards and fortunetellers are gathering in [great_tribal_festival_host.Capital.GetName], bringing their tales and offerings. I should make sure to prepare myself before traveling to meet my tribesmen.;x
EVTDESCHFA23814;A hoarse voice calls for my name from the crowd of peddlers, catching my attention. An old Seer is waiting for me sitting near an old runic stone. He claims that he will read my future for a small price.;x
EVTDESCHFA23815;The fortuneteller surprises me by predicting that extraordinary opportunities are about to present themselves to me in my near future, and I need only to pay close attention to find my good fortune.;x
EVTDESCHFA23816;The fortuneteller assures me that a period of good luck is just around the corner, and that I need only look for the right opportunities in order to change my life for the better.;x
EVTDESCHFA23817;After giving a thorough look to the signs, the fortuneteller warns me that my future looks grim and I should be very careful about my next choices to avoid any calamity befalling upon me and my family.;x
EVTDESCHFA23818;As I walk around the crowded streets of [great_tribal_festival_host.Capital.GetName], a strange aroma catches my attention, leading me to the obscure stand of an old alchemist. Seeing my curiosity, the man shows me some of his wares and their prodigious effects.;x
EVTDESCHFA23819;As I walk around the crowded streets of [great_tribal_festival_host.Capital.GetName], a strange aroma catches my attention, leading me to the obscure stand of an old alchemist. Seeing my curiosity, the man shows me some of his wares and their prodigious effects.;x
EVTDESCHFA23820;An old merchant has set up a large stand in the middle of [great_tribal_festival_host.Capital.GetName] this year, selling all sorts of amulets and trinkets to use at the end of the festival as offerings to the gods of our ancestors. I wonder if I should buy something to burn myself...;x
