EVTDESC_WOL_2002;Life in the shadows is a risky affair - eavesdroppers can be discovered, plots can backfire, and vengeful victims come after you dagger in hand! I am not proud of what I do, but it is for the greater good.;x
EVTDESC_WOL_2003;Even the mightiest army can be defeated by a single [Root.GetManWoman]. Cut off the head and the body falls. I am [Root.GetFirstName] - [Root.GetMasterMistress] of Shadows.;x
EVTDESC_WOL_2050;I - and my trusted snoops and sneaks - will keep a very close eye on the activities of [From.GetTitledName]... a close eye indeed.;x
EVTDESC_WOL_2061;There is no point spying on [target_spy_on.GetTitledFirstName] anymore, considering [target_spy_on.GetSubjectPronoun] is dead!;x
EVTDESC_WOL_2062;[target_spy_on.GetTitledFirstName] has ended up in prison, so there's no point spying on [target_spy_on.GetObjectPronoun] anymore.;x
EVTDESC_WOL_2063;[target_spy_on.GetTitledFirstName], the target of my current spy efforts, has tragically fallen comatose, making the endeavour pointless.;x
EVTDESC_WOL_2064;[target_spy_on.GetTitledFirstName] is no longer present in the realm, so there is no further point to my spying.;x
EVTDESC_WOL_2065;I am not having much luck spying on [target_spy_on.GetTitledFirstName]. Perhaps I should focus my efforts elsewhere?;x
EVTDESC_WOL_2071;My spying on [target_spy_on.GetTitledName] has revealed [target_spy_on.GetPossPronoun] complicity in a shadowy plot to [uncovered_plotter.GetPlot]!;x
EVTDESC_WOL_2080;My snoops overheard [target_spy_on.GetTitledName] as [target_spy_on.GetSubjectPronoun] told shocking lies about [target_spy_on.GetPossPronoun] rightful liege! How should I use this information?;x
EVTDESC_WOL_2080_BASTARD;I have unearthed authentic love letters proving that [target_spy_on.GetTitledName] is actually a bastard! [target_spy_on.GetPossPronounCap] mother, [target_spy_on.Mother.GetTitledFirstName] had a torrid love affair with [target_spy_on.RealFather.GetTitledName]. How should I use this shocking information?;x
EVTDESC_WOL_2080_CULTIST;I have uncovered proof that [FromFromFrom.GetTitledName] is a member of a subversive cult called [FromFromFrom.Society.GetName]... How should I use this explosive information?;x
EVTDESC_WOL_2080_DEVIANT;My eyes and ears have discovered the bizarre and repulsive truth about [target_spy_on.GetTitledName]'s sexual preferences. How should I use this juicy information?;x
