BM_100_YEARS_WAR;The Hundred Years War;x
BM_100_YEARS_WAR_DESC;The death of French King Charles IV in 1328 with no immediate heir triggered a succession dispute that would last for over a hundred years. Edward III of England was the closest living male heir, but the French nobility, balking at the prospect of a foreign king, claimed the line could not pass through a woman, and crowned another pretender - Philip. Nine years later, war broke out...;x
BM_100_YEARS_WAR_ERA;Late Middle Ages;x
BM_100_YEARS_WAR_ERA_INFO;Europe in the Late Middle Ages was a very different place compared to a few hundred years earlier. Spain was dominated by the Christian kingdoms, the Muslim rulers only clinging on in the south. The Holy Roman Empire still dominated Central Europe next to a strong Hungary, while in France and England dynastic conflicts with roots in the Norman conquest were to lead to long and bloody wars. The Golden Horde and the Ilkhanate dominated the Steppes and Persia, forcing every ruler between Central Europe and India to take the Mongols into account. The Tughluq dynasty ruled an immense empire in India, while North Africa was divided between various Arab dynasties. Turkish domination in the Middle East seemed to have been ended by the Mongol conquests, but in Anatolia a dynasty known as the Ottomans was stirring...;x
BM_BM_CHARLEMAGNE_DESC;The Early Middle Ages started with the fall of the Western Roman Empire in the early 5th century. The earlier part of this era saw the great Germanic and Slavic migrations across Europe, with peoples such as the Goths and Lombards settling in Southern Europe, the Franks settling in Gaul and Saxons crossing the sea and settling in Britain. The Eastern Roman Empire was violently shaken by the pressure from the Goths and Avars, and fought bitterly with the ancient Persian enemy. The rise of Islam saw the Arabs conquering immense amounts of territory in the Middle East and North Africa, and in India several great dynasties vied for dominance, with the Rashtrakutas rising towards the end of the 8th century. In the steppes, the Khazars grew in power, and in Scandinavia things were about to change in a way that was to affect the entire continent...;x
BM_CHARLEMAGNE;Charlemagne;x
BM_CHARLEMAGNE_ERA;Early Middle Ages;x
BM_CHARLEMAGNE_ERA_INFO;The Early Middle Ages started with the fall of the Western Roman Empire in the early 5th century. The earlier part of this era saw the great Germanic and Slavic migrations across Europe, with peoples such as the Goths and Lombards settling in Southern Europe, the Franks settling in Gaul and Saxons crossing the sea and settling in Britain. The Eastern Roman Empire was violently shaken by the pressure from the Goths and Avars, and fought bitterly with the ancient Persian enemy. The rise of Islam saw the Arabs conquering immense amounts of territory in the Middle East and North Africa, and in India several great dynasties vied for dominance, with the Rashtrakutas rising towards the end of the 8th century. In the steppes, the Khazars grew in power, and in Scandinavia things were about to change in a way that was to affect the entire continent...;x
BM_FATE_OF_ENGLAND;Stamford Bridge;x
BM_FATE_OF_ENGLAND_DESC;September 20, 1066 AD. King Harold Godwinson rushes to defend the shores of England against the forces of his traitorous brother Tostig and the Norwegian king Harald IV, nicknamed 'Hårdråde' (Hard Ruler). Meanwhile, William, Duke of Normandy, is about to launch his own invasion of England, sanctioned by Pope Alexander II himself. Saxon, Norse, or Norman - who shall rule Albion?;x
BM_FATE_OF_ENGLAND_ERA;High Middle Ages;x
BM_FATE_OF_ENGLAND_ERA_INFO;By the late 10th and early 11th centuries the Muslim world was changing, with Turkish dynasties such as the Seljuks and Ghaznavids now dominating Persia. The Byzantine Empire was still holding its own but was to see worse times coming. Central and Western continental Europe was split between France and a strong Holy Roman Empire, while Christian kings were advancing against a fractured and weakened Muslim Spain. Scandinavia was quickly converting to Christianity, and the Norse settlers in Russia and Britain had become assimilated with the local populations. Yet Viking descendants in Normandy and Italy were preparing new conquests, and the time of the First Crusade was approaching...;x
BM_KOMNENOS_DYNASTY;The Alexiad;x
BM_KOMNENOS_DYNASTY_DESC;After a series of devastating losses to invading Turkish forces, the Byzantine Empire is reeling. But there is hope - the great general Alexios Komnenos has just seized the throne from the corrupt Nikephoros III. Alexios - whose life was documented by his daughter Anna in 'the Alexiad' - and his successors would halt the decline of the Empire and push back the Turkish invaders from western Anatolia, buying more time for the ailing remnants of the old Roman Empire. For now, Anatolia is ruled by Suleyman I, a member of the Seljuk dynasty, who arrogantly calls his new state the 'Sultanate of Rum' (Rome).;x
BM_NORMAN_CONQUEST;William the Conqueror;x
BM_NORMAN_CONQUEST_DESC;Victorious at the hard-fought Battle of Hastings, William, Duke of Normandy, has proclaimed himself King of England. Displaced Saxon lords rage against the French speaking usurpers as fief after fief is given to William's loyal followers. In Anatolia, the Seljuk Turks under the great sultan Alp Arslan are about to invade the Byzantine Empire in a struggle that will determine the fate of Asia Minor...;x
BM_RISE_OF_THE_HANSA;Rise of the Hansa;x
BM_RISE_OF_THE_HANSA_DESC;The burghers of the Imperial Free Cities of Lübeck and Hamburg in Northern Germany have just formed a trade alliance that will eventually become known as the Hanseatic League. Meanwhile, the terrible Mongol Horde has swept like a scythe through Eastern Europe, effortlessly mowing down all opposition. As even the Holy Roman Emperor Friedrich II cowers in fear, the great invasion suddenly comes to an inexplicable halt as both Batu Khan of the Golden Horde and Hulagu Khan of the Ilkhanate return to Karakorum to elect a new Great Khan.;x
BM_THE_LATIN_EMPIRE;The Latin Empire;x
BM_THE_LATIN_EMPIRE_DESC;The notorious and ill fated Fourth Crusade, which was supposed to retake Jerusalem after an invasion through Egypt, was instead derailed by scheming Venetians, corrupt leaders and the deposed Byzantine Emperor Alexios IV, seeking to regain his lost throne. The result was the tragic sack of Constantinople and the subsequent establishment of the so called Latin Empire. Almost none of the Crusaders even reached the Holy Land. Meanwhile, the infamous King John, brother of Richard the Lionheart, rules in England, and the Christian states of Spain face off against the powerful Almohad dynasty.;x
BM_THE_MONGOLS;The Mongols;x
