# GetDharmic
string_Dharmic;Dharmic;x
string_Dharmic_alt;[indian_group.GetGroupName];x

# GetGermanic
string_Germanic;Germanic;x
string_Germanic_alt;[norse_pagan_reformed.GetName];x

# GetNubia
string_Nubia;Nubia;x
string_Nubia_alt;[nubian.GetName]ia;x

# GetLongbowDesc
ca_culture_saxon_english_1_desc_RANDOM;The strong tradition of archery produces excellent bowmen. Here they can practise with their powerful longbows.;x
ca_culture_saxon_english_1_desc_REAL;The strong tradition of archery in England and Wales produces excellent bowmen. Here they can practise with their powerful longbows.;x

# GetMoors
ca_culture_moor_alt;[berber.GetName]s;x

# GetMoorish
ca_culture_moorish_alt;[berber.GetName]ish;x

# GetHimalayanDesc
ca_culture_tibetan_desc_altered;The hardy peoples of the mountains are experts at fighting in rough and rocky terrain.;x
ca_culture_tibetan_desc_original;The hardy peoples of the Himalayas are experts at fighting in rough and mountainous terrain.;x

# GetSerbianDesc
ca_culture_group_south_slavic_1_desc_altered;This light cavalry force can trace its origins back centuries. Armed with spears and shields, they often serve in a support role, charging the enemy as soon as an opportunity presents itself.;x
ca_culture_group_south_slavic_1_desc_original;This light cavalry force can trace its origins back to Serbia. Armed with spears and shields, they often serve in a support role, charging the enemy as soon as an opportunity presents itself.;x

# GetFlemishDesc
ca_culture_dutch_1_desc_altered;These urban militias are named after the mace they favor in battle. They have proven themselves more than once against armored cavalry.;x
ca_culture_dutch_1_desc_original;These urban militias are named after the Flemish goedendag mace they favor in battle. They have proven themselves more than once against armored cavalry.;x

# GetSpanishCatolica
string_catholic_spanish_a;_;x
string_catholic_spanish_dynamic;_;x

# GetRandomHREPrefix
hre_blessed;Blessed;x
hre_divine;Divine;x
hre_hallowed;Hallowed;x
hre_holy;Holy;x
hre_sacrosanct;Sacrosanct;x

# GetFrenchCatholicisme
string_catholic_french_catholicisme;_;x
string_catholic_french_dynamic_isme;_;x

# GetDharmicOrRandom
string_holywar_dharmic;Dharmic;x
string_holywar_random_name;[hindu.GetName], [buddhist.GetName] and [jain.GetName];x

# GetChristendomOrRandom
string_random_group_name;[Root.Religion.GetGroupName];x
string_christendom;Christendom;x

# GetJewsName
string_random_jews_name;[jewish.GetName]s;x
string_jews;Jews;x

# GetJewryName
string_jewry;Jewry;x

# GetChinaGermanic
string_germanic_like;Germanic;x
string_germanic_random_like;[north_germanic.GetGroupName], [central_germanic.GetGroupName] and [west_germanic.GetGroupName];x

# GetChinaFinnoMagyar
string_finnomagyar_like;Finno-Magyar;x
string_finnomagyar_random_like;[finno_ugric.GetGroupName] and [magyar.GetGroupName];x

# GetChinaAfrican
string_african_like;African;x
string_african_random_like;[east_african.GetGroupName] and [west_african.GetGroupName];x

# GetChinaBaltoSlavic
string_baltoslavic_like;Balto-Slavic;x
string_baltoslavic_random_like;[baltic.GetGroupName], [east_slavic.GetGroupName], [west_slavic.GetGroupName], and [south_slavic.GetGroupName];x

# GetChinaZunist
string_zun_like;Zunist;x
string_zun_random_like;[zun_pagan_reformed.GetName];x

# GetChinaJews
string_jew_like;Jew;x
string_jew_random_like;[jewish_group.GetGroupName];x

# GetChristName
string_christ;Christ;x
string_christ_random;[catholic.GetHighGodName];x

# GetDevilWorshiperRecruitBlockDesc
cold_ones_recruit_block_tooltip;[GetColdOnesRecruitBlockDesc];x
cold_ones_recruit_block_tooltip_real;Has not been approached by the Cold Ones before.;x
cult_of_kali_recruit_block_tooltip;[GetKaliRecruitBlockDesc];x
cult_of_kali_recruit_block_tooltip_real;Has not been approached by the Cult of Kali before.;x
devil_worshipers_recruit_block_tooltip_random;Has not been approached by your Society before\n;x
devil_worshiper_desc_random;Those who serve [Root.Religion.GetRandomEvilGodNameCap] hide in our midst, dedicating their depravities and perfidies to nefarious gods and spirits. Every transgression is a hymn, every murder a roar of defiance against the word of [Root.Religion.GetHighGodName]. Such dark sacraments are rewarded handsomely – cultists are said to be gifted with unnatural lifespans and all manner of otherworldly powers.;x
plaguebringers_recruit_block_tooltip;[GetPlaguebringersRecruitBlockDesc];x
plaguebringers_recruit_block_tooltip_real;Has not been approached by the Plaguebringers before.;x
satanists_recruit_block_tooltip;[GetLucifersOwnRecruitBlockDesc];x
satanists_recruit_block_tooltip_real;Has not been approached by Lucifer's Own before\n;x
trollcrafters_recruit_block_tooltip;[GetHelRecruitBlockDesc];x
trollcrafters_recruit_block_tooltip_real;Has not been approached by the Fellowship of Hel before.;x

# GetBrahminDesc
brahmin_desc_real;This [GetGirlWomanBoyMan] belongs to the Brahmin caste. It is the Indian caste of priests and scholars, highest in the caste hierarchy.;x
brahmin_desc_random;This [GetGirlWomanBoyMan] belongs to the Brahmin caste. It is the [hindu.GetName] caste of priests and scholars, highest in the caste hierarchy.;x

# GetKshatriyaDesc
kshatriya_desc_real;This [GetGirlWomanBoyMan] belongs to the Kshatriya caste. It is the Indian caste of warriors and kings, second in the caste hierarchy.;x
kshatriya_desc_random;This [GetGirlWomanBoyMan] belongs to the Kshatriya caste. It is the [hindu.GetName] caste of warriors and kings, second in the caste hierarchy.;x

# GetVaishyaDesc
vaishya_desc_real;This [GetGirlWomanBoyMan] belongs to the Vaishya caste. It is the Indian caste of traders and artisans, third in the caste hierarchy.;x
vaishya_desc_random;This [GetGirlWomanBoyMan] belongs to the Vaishya caste. It is the [hindu.GetName] caste of traders and artisans, third in the caste hierarchy.;x
