BUSINESS_FOCUS;Business Focus;x
focus_business_desc;[This.GetTitledFirstName] fraternizes with burghers and merchants, seeking to unravel the enigma of gold.;x
focus_business_title;Business;x
CAROUSING_FOCUS;Carousing Focus;x
focus_carousing_desc;[This.GetTitledFirstName] strives to become more popular and outgoing by hosting wild parties. This Focus unlocks the §YInvite to Carousing§! option vs suitable targets.;x
focus_carousing_title;Carousing;x
focus_ch_duty;Duty;x
focus_ch_duty_desc;[This.GetTitledFirstName] is tutored by guards and retainers at court, focusing on duty and diligence. A common trait outcome for this Focus is §YConscientious§!.;x
focus_ch_duty_title;Duty;x
focus_ch_etiquette;Etiquette;x
focus_ch_etiquette_desc;[This.GetTitledFirstName] is tutored by councillors and other courtiers, focusing on courteous behavior and etiquette. Common trait outcomes for this Focus are §YPlayful§! and §YIndolent§!.;x
focus_ch_etiquette_title;Etiquette;x
focus_ch_faith;Faith;x
focus_ch_faith_desc;[This.GetTitledFirstName] is tutored by priests, focusing on the §Y[This.Educator.Religion.GetName]§! faith and religious learning. A common trait outcome for this Focus is §YIdolizer§!.;x
focus_ch_faith_title;Faith;x
focus_ch_heritage;Heritage;x
focus_ch_heritage_desc;[This.GetTitledFirstName] is tutored by various courtiers and family members, focusing on assimilating §Y[This.Educator.Culture.GetName]§! culture and the §Y[This.Educator.Religion.GetName]§! faith. No specific traits are associated with this Focus.;x
focus_ch_heritage_title;Heritage;x
focus_ch_humility;Humility;x
focus_ch_humility_desc;[This.GetTitledFirstName] is tutored by servants at court, focusing on service and humility. Common trait outcomes for this Focus are §YTimid§! and §YAffectionate§!.;x
focus_ch_humility_title;Humility;x
focus_ch_pride;Pride;x
focus_ch_pride_desc;[This.GetTitledFirstName] is tutored by councillors and noblemen, being groomed for rulership. Common trait outcomes for this Focus are §YHaughty§! and §YBrooding§!.;x
focus_ch_pride_title;Pride;x
focus_ch_struggle;Struggle;x
focus_ch_struggle_desc;[This.GetTitledFirstName] is very loosely tutored, chiefly being left to [This.GetHerHis] own devices and competing with other children. Common trait outcomes for this Focus are §YRowdy§! and §YWillful§!.;x
focus_ch_struggle_title;Struggle;x
focus_ch_thrift;Thrift;x
focus_ch_thrift_desc;[This.GetTitledFirstName] is tutored by artisans and merchants, focusing on mathematics and invention. Common trait outcomes for this Focus are §YCurious§! and §YFussy§!.;x
focus_ch_thrift_title;Thrift;x
focus_ed_diplomacy;Diplomacy;x
focus_ed_diplomacy_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on the ways of diplomacy and statesmanship.\n§GAffectionate§! and §GCurious§! children will do better with this education, while §RWillful§! and §RFussy§! children will be hampered.;x
focus_ed_diplomacy_title;Diplomatic Education;x
focus_ed_intrigue;Intrigue;x
focus_ed_intrigue_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on the ways of intrigue and acting in the shadows.\n§GPlayful§! and §GFussy§! children will do better with this education, while §RRowdy§! and §RAffectionate§! children will be hampered.;x
focus_ed_intrigue_title;Intrigue Education;x
focus_ed_learning;Learning;x
focus_ed_learning_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on learning, philosophy and religion.\n§GTimid§! children and §GIdolizers§! will do better with this education, while §RBrooding§! and §RPlayful§! children will be hampered.;x
focus_ed_learning_title;Learning Education;x
focus_ed_martial;Martial;x
focus_ed_martial_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on the ways of military strategy and war.\n§GRowdy§! and §GWillful§! children will do better with this education, while §RTimid§! children and §RIdolizers§! will be hampered.;x
focus_ed_martial_title;Martial Education;x
focus_ed_stewardship;Stewardship;x
